ID	B.1	B.2	B.3	B.4	B.5	B.6	B.7	B.8	B.9	B.10	G.1	G.2	G.3	G.4	G.5	G.6	G.7	G.8	G.9	G.10	R.1	R.2	R.3	R.4	R.5	R.6	R.7	R.8	R.9	R.10	H.1	H.2	H.3	H.4	H.5	H.6	H.7	H.8	H.9	H.10	S.1	S.2	S.3	S.4	S.5	S.6	S.7	S.8	S.9	S.10	V.1	V.2	V.3	V.4	V.5	V.6	V.7	V.8	V.9	V.10	OUT.1	OUT.2	OUT.3	OUT.4
data/train/Paphiopedilum/fairrieanum/fairrieanum10.jpg	-0.967700123346	-0.878651411879	-0.701338255653	-0.517585121959	-0.477758811126	-0.551029990023	-0.72639519089	-0.801125806099	-0.707786086847	-0.431665226912	-0.958695323396	-0.854781121546	-0.806043603338	-0.721979797006	-0.597774244833	-0.657947076317	-0.755589134651	-0.786059743954	-0.671566649373	-0.0708721808115	-0.981407702523	-0.977361726454	-0.941509735078	-0.921635799165	-0.849245329566	-0.755195124349	-0.786216630276	-0.739370771991	-0.426433277967	-0.10698578622	-0.441690731988	-0.699978559687	-0.963618254256	-0.877238515443	-0.914793744738	-0.952643666683	-0.977321616168	-0.974871016692	-0.93609500919	-0.572600908232	-0.73142022132	-0.713005068602	-0.517289654207	-0.406290373822	-0.421726959518	-0.602047973068	-0.858363490149	-0.921423884514	-0.970810529059	-0.995102862254	-0.981750804083	-0.977246741367	-0.91396084867	-0.914185998768	-0.847613870581	-0.795491196314	-0.787823077755	-0.737450696153	-0.438435564544	-0.100098792186	-1	1	-1	-1
data/train/Paphiopedilum/fairrieanum/fairrieanum11.jpg	-0.75447912529	-0.434315157416	-0.190955237656	-0.254415750288	-0.519580279144	-0.695091652484	-0.795930753446	-0.783910809925	-0.824881124448	-0.977700544428	-0.666907526593	-0.44852830868	-0.580276265424	-0.405434075074	-0.263059277765	-0.484552876328	-0.705474317941	-0.826173541963	-0.954766434158	-0.995446156796	-0.84091703362	-0.60445905388	-0.283035429301	-0.326571030939	-0.283679831349	-0.393649857466	-0.67212323727	-0.780338575043	-0.927209009437	-0.995665753075	-0.698197654444	-0.461482875543	-0.97279971025	-0.974565273813	-0.989387484375	-0.989040890708	-0.818139372009	-0.723581183612	-0.660398699279	-0.661165026164	-0.787888356109	-0.616949196711	-0.528169436611	-0.522990575029	-0.434754521964	-0.302987796325	-0.651889827101	-0.772145669291	-0.898974103822	-0.954762969589	-0.843028947	-0.608449576949	0.0438401125308	-0.269202569141	-0.286765871668	-0.50620371894	-0.710056114295	-0.784782388835	-0.843881475596	-0.98228114344	-1	1	-1	-1
data/train/Paphiopedilum/fairrieanum/fairrieanum13.jpg	-0.795015993143	-0.789638104512	-0.798246423627	-0.804242858478	-0.857415403153	-0.870023671186	-0.876824369238	-0.876215979889	-0.850143488552	-0.761737348575	-0.865869028214	-0.779651354676	-0.774090012125	-0.792280431062	-0.834885305474	-0.880741765007	-0.899437219651	-0.857633949739	-0.767606310409	-0.675382882343	-0.965471447543	-0.875603830213	-0.691509735078	-0.71111230061	-0.806768485501	-0.855460532783	-0.888898271349	-0.865907343222	-0.734389544965	-0.747721333418	-0.812336920691	-0.619442393057	-0.991724013039	-0.983130028549	-0.987907854792	-0.984772080483	-0.993129783722	-0.992635306019	-0.96061481287	-0.791775201125	-0.834164323007	-0.831758896113	-0.838523229535	-0.86533940485	-0.844638242894	-0.785523916398	-0.837555287495	-0.81895231846	-0.845191555903	-0.88439177102	-0.965459376311	-0.875771781386	-0.547649747978	-0.683667184796	-0.807071187516	-0.882211617574	-0.893659204787	-0.859645574172	-0.735288275762	-0.745912871666	-1	1	-1	-1
data/train/Paphiopedilum/fairrieanum/fairrieanum18 album blackish.jpg	-0.527648276295	0.0204073352808	0.271127518843	-0.289305629108	-0.60091374636	-0.738091046032	-0.831767867981	-0.838971472292	-0.799325499068	-0.941860698716	-0.999697524744	-0.970836208707	-0.973229357362	-0.958436799344	-0.780093118328	-0.311120792529	-0.330493652361	-0.287719298246	-0.12845640937	-0.639191812669	-0.999231145593	-0.968157781907	-0.926986913501	-0.898244299326	-0.468119939895	0.00524918902978	-0.252059785034	-0.497486877152	-0.471005895559	-0.891070176557	-0.989637209475	0.177994298465	-0.359815284317	-0.973008045679	-0.990969157376	-0.991612162365	-0.95534359419	-0.989964592817	-0.999394074044	-0.999423710841	-0.886065074202	-0.840410700093	-0.767244655107	-0.700307105793	-0.51108957795	-0.106606817225	-0.101125854443	-0.0557742782152	-0.314189589405	-0.682468694097	-0.999930079709	-0.976846558427	-0.929785488219	-0.950024928879	-0.844442934475	-0.460161263781	-0.300698124317	-0.309779860432	-0.167801231469	-0.754134931005	-1	1	-1	-1
data/train/Paphiopedilum/villosum/villosum13.jpg	-0.26559070098	-0.365100616683	-0.460206122135	-0.682003675898	-0.903052515313	-0.954966058259	-0.967688795122	-0.971117061974	-0.994344246842	-0.984289933102	-0.762422490716	-0.534819526538	-0.624307553315	-0.616625280262	-0.395980013627	-0.642149527399	-0.780027841565	-0.8475580844	-0.878441997656	-0.961651846703	-0.87887048298	-0.740746034015	-0.452441749122	-0.623916068943	-0.669873735675	-0.628270913202	-0.724597995102	-0.68219862029	-0.756475076204	-0.968704187647	-0.535680127771	-0.448841031994	-0.851883375589	-0.948481702569	-0.979591316105	-0.986619401867	-0.991262152112	-0.996398583713	-0.997010765284	-0.98109771559	-0.959113839466	-0.974591840723	-0.957120857583	-0.939214232765	-0.904554263566	-0.686702202272	-0.559006835545	-0.192913385827	0.0608666808823	-0.731082289803	-0.883722556286	-0.788017379373	-0.206540851014	-0.613221104496	-0.697266200086	-0.693236794471	-0.690758564339	-0.671397588466	-0.749625322764	-0.963797444151	-1	1	-1	-1
data/train/Paphiopedilum/villosum/villosum7.jpg	-0.805071812347	-0.756126257709	-0.78261805876	-0.856266159933	-0.943920072296	-0.980045777334	-0.991300829456	-0.992130287463	-0.996438970234	-0.99320971533	-0.938698348149	-0.879084280957	-0.828534747153	-0.746956291135	-0.740972064501	-0.866270149452	-0.950789439242	-0.988288288288	-0.996694913626	-0.991946887808	-0.996854686517	-0.963069887094	-0.913501436323	-0.89508617921	-0.809325169885	-0.725312100659	-0.86375864024	-0.95288033969	-0.979119134101	-0.993689846389	-0.730567446352	-0.877266121924	-0.999511046722	-0.997923695821	-0.996734610577	-0.996505067652	-0.997932265004	-0.998826504805	-0.997859061623	-0.975957216293	-0.992084180845	-0.980038307686	-0.971800563989	-0.954929577465	-0.915428509905	-0.83139290223	-0.831624447125	-0.771872265967	-0.77449238278	-0.903152951699	-0.996853586911	-0.963354676424	-0.873520103153	-0.884857905388	-0.807342982039	-0.769787724206	-0.864484577581	-0.952510984504	-0.979812571098	-0.993116415437	-1	1	-1	-1
data/train/Paphiopedilum/villosum/villosum14.jpg	-0.489850103485	-0.389605647517	-0.583017997231	-0.819756393882	-0.924239381464	-0.920848250093	-0.919655501286	-0.964968849055	-0.992207628983	-0.997187456054	-0.777680686955	-0.640193225119	-0.70661658068	-0.622073820487	-0.431410401999	-0.586611861421	-0.851678227658	-0.938477951636	-0.982744374628	-0.995158545646	-0.96638009366	-0.869372588252	-0.719996808171	-0.710737608393	-0.663280181211	-0.547704708542	-0.653159945475	-0.789967569013	-0.924252103601	-0.991650200778	-0.561104250044	-0.544782460236	-0.996015936255	-0.994809239554	-0.996377458609	-0.998876628888	-0.999032833631	-0.999352554375	-0.99935367898	-0.901823378899	-0.950772122805	-0.900895148996	-0.966680666387	-0.963062586043	-0.912575366064	-0.744213774723	-0.657820667471	-0.44706911636	-0.482787215391	-0.664199463327	-0.967067543001	-0.86885433341	-0.588793810808	-0.683901809543	-0.659486761342	-0.621260490374	-0.654542614421	-0.788265965456	-0.924992325888	-0.991554861532	-1	1	-1	-1
data/train/Paphiopedilum/villosum/villosum5.jpg	-0.935358434554	-0.919871794872	-0.780649130903	-0.727921248559	-0.778190581384	-0.910088620224	-0.959741047947	-0.968603126025	-0.961457089591	-0.990879321775	-0.927809238939	-0.921389780671	-0.924015120896	-0.848356999928	-0.863558937088	-0.909760763738	-0.907694504265	-0.912873399716	-0.916335197248	-0.969177671788	-1.0	-0.999085322281	-0.971512926907	-0.918317096671	-0.923434030815	-0.925095841935	-0.90349469824	-0.832317311014	-0.820577874313	-0.9581553955	-0.782734253851	-0.887382773106	-0.976620789569	-0.941863483	-0.983622031174	-0.992086474612	-0.998365822342	-0.998907435508	-0.994223505888	-0.952905649939	-0.977354001601	-0.963073475185	-0.938241235175	-0.891136291433	-0.768518518519	-0.719596016272	-0.832679935665	-0.906277340332	-0.922003459142	-0.969588550984	-1.0	-0.999085296135	-0.958152619857	-0.910842596123	-0.923399243505	-0.943788053316	-0.913677709287	-0.834945892189	-0.806359581806	-0.946715956531	-1	1	-1	-1
data/train/Paphiopedilum/villosum/villosum6.jpg	-0.272552421968	-0.138185654008	-0.280356868174	-0.397028129965	-0.774123908023	-0.869593285991	-0.929944221265	-0.951852661493	-0.97695804269	-0.997348172851	-0.845031843923	-0.619370518167	-0.390932217494	-0.291207599026	-0.45747217806	-0.544030458584	-0.690387521268	-0.775320056899	-0.78624546031	-0.909019006303	-0.970713636681	-0.855252250965	-0.805617618896	-0.816989615673	-0.62605126825	-0.214155116485	-0.203348733971	-0.605434140579	-0.930238925292	-0.995474536299	-0.264111873567	-0.550325178074	-0.726113726911	-0.865948611472	-0.951886527718	-0.968845174497	-0.991428904934	-0.994820435003	-0.992930863848	-0.925681750075	-0.961581107774	-0.923462806364	-0.895562088758	-0.842973631261	-0.713178294574	-0.41878243793	-0.479141535987	-0.16415135608	-0.00570995332528	-0.598747763864	-0.97105299958	-0.856677338212	-0.717735318251	-0.819690881896	-0.767207990759	-0.543426032582	-0.203657642719	-0.524637876591	-0.774435275636	-0.937697186016	-1	1	-1	-1
data/train/Paphiopedilum/tigrinum/tigrinum13.jpg	-0.960738402358	-0.886725089257	-0.868204891555	-0.924737547117	-0.959985942364	-0.974881154997	-0.983266379584	-0.989288446825	-0.98278137372	-0.986379251462	-0.997781848124	-0.935851660716	-0.955493212239	-0.937606981846	-0.89938678174	-0.937946318641	-0.952098230752	-0.968990042674	-0.975826751984	-0.980298636244	-1.0	-0.982621123339	-0.919486115544	-0.938015201799	-0.930745251071	-0.920770667453	-0.942868861358	-0.972517246375	-0.977877963751	-0.974472560393	-0.960238827036	-0.883126474021	-0.993426294821	-0.999091616922	-0.999846934871	-0.99990014479	-0.999799896613	-0.99947395043	-0.995718123245	-0.972268965676	-0.993464676208	-0.97008352118	-0.955560888782	-0.955776765858	-0.948858742463	-0.901599102258	-0.897667872939	-0.916940069991	-0.963939630867	-0.982580500894	-1.0	-0.982734964555	-0.882897667331	-0.935126257442	-0.929559919368	-0.941912127695	-0.947923050118	-0.965771050355	-0.972625990863	-0.972497530195	-1	1	-1	-1
data/train/Paphiopedilum/tigrinum/tigrinum9.jpg	-0.766081993603	-0.642810775722	-0.523642516536	-0.513348493816	-0.697961642735	-0.803979106755	-0.860957775787	-0.887938572522	-0.929365927229	-0.988106957028	-0.9278428473	-0.887125326292	-0.853118090393	-0.765616335977	-0.57954803543	-0.672721762355	-0.714159934322	-0.791370317686	-0.786091735363	-0.855139850922	-0.997763332634	-0.98639416893	-0.920523459943	-0.899261321058	-0.84619524995	-0.730502310036	-0.731908271711	-0.672859387712	-0.624436453903	-0.750908279686	-0.751144456928	-0.464754508421	-0.996124592539	-0.98767194394	-0.9942345468	-0.994607818663	-0.997998966133	-0.999352554375	-0.998949728343	-0.777575436251	-0.976781242886	-0.882966109424	-0.786364272715	-0.791803452293	-0.677917743325	-0.455393463319	-0.644250100523	-0.622594050744	-0.66759068401	-0.856641323792	-0.997762550692	-0.986450949005	-0.883132106435	-0.889843681262	-0.845031822609	-0.77541550107	-0.73360729606	-0.668880423423	-0.627995160795	-0.750916217853	-1	1	-1	-1
data/train/Paphiopedilum/tigrinum/tigrinum8.jpg	-0.680325298434	-0.361246348588	-0.244854637748	-0.465374910439	-0.66683401948	-0.784885654479	-0.927892257449	-0.952863700951	-0.954502607931	-0.957048436025	-0.970693508545	-0.560862912179	-0.643612848006	-0.546517514887	-0.265103338633	-0.447578277423	-0.791378633384	-0.923660502608	-0.90549758844	-0.842149413992	-1.0	-0.997141632128	-0.969119055219	-0.689380152018	-0.474623786136	-0.490573085619	-0.593423163685	-0.741131629685	-0.781590523299	-0.843903371789	-0.628499531074	-0.377150979505	-0.989061934082	-0.97430573579	-0.988877267277	-0.990388936043	-0.997565408795	-0.999231158321	-0.999515259235	-0.776584218898	-0.947673351299	-0.938916179134	-0.902801943961	-0.799512866674	-0.646263996555	-0.309861130593	-0.337605548854	-0.332239720035	-0.556566446324	-0.861717352415	-1.0	-0.997198719415	-0.954987691947	-0.660087397718	-0.474077597336	-0.585914102353	-0.591579250928	-0.733337828271	-0.781874650151	-0.842697345358	-1	1	-1	-1
data/train/Paphiopedilum/tigrinum/tigrinum16.jpg	-0.982919741601	-0.774626744563	-0.678387940317	-0.841749478209	-0.931820463902	-0.968347125223	-0.983728793965	-0.995026778883	-0.999162110643	-1.0	-0.90435060243	-0.696900597078	-0.873944984665	-0.898888594228	-0.923688394277	-0.957721667645	-0.972681951765	-0.985751541015	-0.993351396015	-1.0	-0.99014468442	-0.851021866514	-0.804979253112	-0.85756343004	-0.872614321918	-0.91707460926	-0.955076782031	-0.969263003042	-0.968642196141	-0.999107655045	-0.927850463818	-0.944953982737	-1.0	-1.0	-1.0	-0.999975036198	-0.99843252347	-0.980738492666	-0.903536587829	-0.842488647104	-0.99516826623	-0.9807158586	-0.952520949581	-0.92159271418	-0.833763996555	-0.657315191471	-0.811871733012	-0.944991251094	-0.991233681617	-0.998389982111	-0.994546217312	-0.848616510405	-0.712694877506	-0.843857230841	-0.871259994111	-0.930459108113	-0.95508453192	-0.96900740541	-0.968978530543	-0.999107683483	-1	1	-1	-1
data/train/Paphiopedilum/tigrinum/tigrinum4.jpg	-0.251081889072	-0.729673807205	-0.662882633441	-0.723933833837	-0.842604679185	-0.888999745681	-0.929684113176	-0.947699202099	-0.894006996376	-0.680535186934	-0.406341897864	-0.657535479612	-0.723829675947	-0.667108657393	-0.679536679537	-0.801602485178	-0.870548621605	-0.880986249407	-0.793854845218	-0.503199674041	-0.572377158035	-0.601372016579	-0.280162783275	-0.557434964137	-0.698580367355	-0.733294013565	-0.851212951011	-0.875469469179	-0.798163797981	-0.62113582765	-0.487747578766	-0.61051687035	-0.872672944585	-0.958084609395	-0.991632439603	-0.991986619402	-0.987160032684	-0.960627212949	-0.86806972188	-0.800580899472	-0.86804520388	-0.893129373135	-0.860162796744	-0.843863179074	-0.798503445306	-0.690699957918	-0.762665862485	-0.702591863517	-0.652948563035	-0.389400715564	-0.576073276465	-0.633775440201	-0.115109600281	-0.507288031205	-0.698534574528	-0.779233174264	-0.839851964	-0.878614210745	-0.780105090193	-0.581917843144	-1	1	-1	-1
data/train/Paphiopedilum/spicerianum/spicerianum13.jpg	-0.977672318274	-0.755598831548	-0.805876019074	-0.910283168749	-0.933326639221	-0.950936087799	-0.97505852432	-0.976964695595	-0.850394855359	-0.961950298331	-0.997176897612	-0.989738666027	-0.9803618554	-0.933508522385	-0.757381330911	-0.822968954217	-0.921567694266	-0.951588430536	-0.85538325551	-0.982983006975	-1.0	-0.997370301558	-0.971113948292	-0.934750026764	-0.790127609949	-0.832733706871	-0.933507847087	-0.955287588182	-0.884352127329	-0.940690929951	-0.984864383015	-0.802193264566	-0.974339007606	-0.996885543732	-0.999591826322	-0.999001447901	-0.9889276126	-0.96301466869	-0.922926218416	-0.939950669648	-0.919637546537	-0.969718686072	-0.941201175976	-0.940866250132	-0.921619293712	-0.826974330201	-0.815339766787	-0.872539370079	-0.956500106617	-0.99635509839	-1.0	-0.998284930254	-0.968702379557	-0.943396779775	-0.821068605468	-0.84242224782	-0.92852937289	-0.951095079167	-0.881620050198	-0.938716976322	-1	1	-1	-1
data/train/Paphiopedilum/spicerianum/spicerianum18.jpg	-0.954968327305	-0.829600778968	-0.796031379788	-0.899940811813	-0.940355457375	-0.952735880431	-0.969047137366	-0.978494917477	-0.921405978341	-0.693553247484	-0.999966391638	-0.979177293048	-0.972040607689	-0.930808360857	-0.804110833523	-0.828386339098	-0.91595178888	-0.921360834519	-0.730558598028	-0.962754356111	-1.0	-0.998399313992	-0.965448451963	-0.885825928701	-0.71907869654	-0.822785805564	-0.928248308141	-0.829798615832	-0.967035975688	-0.999585696985	-0.991030057664	-0.904169743749	-0.884081854401	-0.89034518557	-0.964743998571	-0.792950222178	-0.945205022595	-0.992230652504	-0.99414271576	-0.99241603467	-0.993993376559	-0.837804735039	-0.735365292694	-0.939044795086	-0.924095607235	-0.830901949783	-0.857659831122	-0.900645231846	-0.957684744237	-0.977705724508	-1.0	-0.999428310085	-0.963193060603	-0.925858579934	-0.821974587212	-0.850024683232	-0.92338656381	-0.956444054883	-0.926184070349	-0.756365722298	-1	1	-1	-1
